_id,idpalabra,letra,palabra,descripcion
6654,6654,R,rifar,kikinatsa
6655,6655,R,rifle,kuautlakuikuiuani
6656,6656,R,rigurosamente,teuelotika
6657,6657,R,riguroso,sesepaktik
6658,6658,R,rincon,kaltechtli
6659,6659,R,"rincon, angulo",xomoli
6660,6660,R,rinoceronte,rrinoserontli
6661,6661,R,riña,kokoli
6662,6662,R,riñon,nekotetenkatl
6663,6663,R,rio,atoyatl
6664,6664,R,rio de cañaverals,aakatlan 
6665,6665,R,rio de janeiro,kariokatitlan
6666,6666,R,riqueza,tlatkilistli
6667,6667,R,risa,uetskilistli
6668,6668,R,"risa, sonrisa",uetskayotl
6669,6669,R,risco ,teueueyak
6670,6670,R,risueño,uetskistomak
6671,6671,R,rivera,analko
6672,6672,R,rivera,atoyatentli
6673,6673,R,rizado,xinotik
6674,6674,R,rizo,xinotl
6675,6675,R,robalo,tepemichin
6676,6676,R,robar,nauaya
6677,6677,R,roble,pochotl
6678,6678,R,robot,teposkuayolotl
6679,6679,R,robotica,teposkuayoloyotl
6680,6680,R,roca ,texkali
6681,6681,R,rociado,auacho
6682,6682,R,rociar,capachohua
6683,6683,R,rocio,auachtli
6684,6684,R,rodante,tlayoualochtiani
6685,6685,R,rodar,tlayoualochtia
6686,6686,R,rodilla,tancua
6687,6687,R,rodillo,kuaumetlapili
6688,6688,R,rodrigon,tlauapauilotl
6689,6689,R,roer,kuakua
6690,6690,R,roer,teteki
6691,6691,R,rogado,tlatlakauiloli
6692,6692,R,rogar,tlatlautia
6693,6693,R,roido,tlakuakuatli
6694,6694,R,rojo,chili
6695,6695,R,rojo oxido ,achiotik
6696,6696,R,rollo,mimiltik
6697,6697,R,romeria,tlamaseualnemilistli
6698,6698,R,rompeolas,xaxamakani
6699,6699,R,romper,tsatsayania
6700,6700,R,romper,kotoni
6701,6701,R,rompevientos,ejekatsakuili
6702,6702,R,roncar,kotaloa
6703,6703,R,roncha,kakamoliuilistli
6704,6704,R,rondar,youalapia
6705,6705,R,roña,xiyotl
6706,6706,R,roñoso,dedexti
6707,6707,R,ropa,konetilmali
6708,6708,R,ropa interior,tlanautli
6709,6709,R,ropa vieja ,tilmatiuak
6710,6710,R,ropero,kuautilmakali
6711,6711,R,rosa,xochisuatl
6712,6712,R,rosa mexicano,tlatsaleualtik
6713,6713,R,rosa rosado,tlataleualtik
6714,6714,R,rosa salmon,xochipaltik
6715,6715,R,rosal,xochisuatlan
6716,6716,R,rosario,teokuaumekatl
6717,6717,R,rosca,tlaxkalkoli
6718,6718,R,ruborizarse,chijchilihui
6719,6719,R,ruda,koapatli
6720,6720,R,rueda,temalakatl
6721,6721,R,ruego,tlatlautilistli
6722,6722,R,rugir,koyoua
6723,6723,R,ruido,xitekuikalistli
6724,6724,R,ruleta,malakapatoli
6725,6725,R,ruta marina,akalojtli
6726,6726,S,sabana,ixtahuacyoj
6727,6727,S,sabandija,yoyoli
6728,6728,S,saber,mati
6729,6729,S,saber de mas,machtilia
6730,6730,S,saber perfectamente,machtilia
6731,6731,S,sabiduria,tlamatilistli
6732,6732,S,sabio,tlamatki
6733,6733,S,sabios,tlamatinimej
6734,6734,S,sabor,ihuelixca
6735,6735,S,sabroso,hueli
6736,6736,S,sacacorchos,teposkuaunektli
6737,6737,S,sacado,tlakixtili
6738,6738,S,sacar,kixtia
6739,6739,S,sacerdote,teopixkayotl
6740,6740,S,saco,tlamamali
6741,6741,S,sacrificado,tlamanaki
6742,6742,S,sacrificar,tlamana
6743,6743,S,sacrificio,tlamanalistli
6744,6744,S,sacrilego,teopantlatki
6745,6745,S,sacristan,teotlakipixki
6746,6746,S,sacristia,teotlakitkali
6747,6747,S,sacudido,tsetseloli
6748,6748,S,sacudir,tsetseloa
6749,6749,S,sagrado,teoyojtika
6750,6750,S,sagrario,ostiakali
6751,6751,S,sagumerio,xochiokotsotl
6752,6752,S,sal,ista
6753,6753,S,sal de mar,istaxali
6754,6754,S,sala de maternidad,nankali
6755,6755,S,"sala de operación , quirófano ",tisikali
6756,6756,S,salado,poyek
6757,6757,S,salamandra,axolokuetspalin
6758,6758,S,salia de espera,techialoyan
6759,6759,S,salir,ualkistia
6760,6760,S,salir de ceniza,tlekonexkisa
6761,6761,S,salir el cabello,tsonkalixua
6762,6762,S,salir preso,kistikisa
6763,6763,S,salir uno en uno,sesenyakaualkisa
6764,6764,S,salitre,tekixkitl
6765,6765,S,salitroso,tekixkiyo
6766,6766,S,saliva,ichijchal
6767,6767,S,salmon,xochimichin
6768,6768,S,salmuera,istayotl
6769,6769,S,salon,kalmelaktli
6770,6770,S,salon de fiestas,mitokali
6771,6771,S,salpicado,tetlatsinkuinili
6772,6772,S,salpicar,tlatsinkuinia
6773,6773,S,salpullido,contonal
6774,6774,S,salsa,itonca
6775,6775,S,saltador,apancholoani
6776,6776,S,saltar,apancholoa
6777,6777,S,saltar lejos,uejkacholoa
6778,6778,S,salto,apancholoanilistli
6779,6779,S,salud,pakayelistli
6780,6780,S,saludar,tlapaloa
6781,6781,S,saludo,tlapalolistli
6782,6782,S,salutacion,tetlapololistli
6783,6783,S,salvadoreño,koskatekatl
6784,6784,S,salvadoreño,koskatl
6785,6785,S,salvar del peligro,ouikakixtia
6786,6786,S,san kitts y nevis,san kitts uan nevis
6787,6787,S,san luis potosi,san luis potosi
6788,6788,S,san marino,san marino
6789,6789,S,san martin,tesmolokan
6790,6790,S,san pedro sula honduras,solan
6791,6791,S,san salvador,koskatlan
6792,6792,S,san vicente,san visente
6793,6793,S,sanado,tepatili
6794,6794,S,sandia,ueleyatl
6795,6795,S,sangramiento,motepolsotl
6796,6796,S,sangrar,esquisa
6797,6797,S,sangre,ies
6798,6798,S,sanguijuela ,akuekueyachin
6799,6799,S,sanidad,patilistli
6800,6800,S,sanitario,axixkali
6801,6801,S,sano,kankenami
6802,6802,S,santa,siuayektli
6803,6803,S,santa lucia,santa lusia
6804,6804,S,santiago,santiago
6805,6805,S,santiago apostol,xantiako
6806,6806,S,santificado,tekualtilili
6807,6807,S,santificar,kualtilia
6808,6808,S,santificat,yekteneua
6809,6809,S,santiguado,teteochiuali
6810,6810,S,santiguar,teochiua
6811,6811,S,"santo, justo",yektli
6812,6812,S,sapo,tamasolin
6813,6813,S,sarampion,tepitonsauatl
6814,6814,S,sarape ,tilmapetlatl
6815,6815,S,sardina,michoatsali
6816,6816,S,sarna,itetex
6817,6817,S,sarnoso,sauatik
6818,6818,S,sarten,tlatsoyoniloni
6819,6819,S,sastre,tlatsonki
6820,6820,S,satelite,tepossitlalkali
6821,6821,S,satiriasis,nemekatilistli
6822,6822,S,satisfacción ,teyolmaxilistli
6823,6823,S,satisfacer,yolmaxilia
6824,6824,S,satisfecho,yeyolmaxilili
6825,6825,S,saturacion,tlakakatsalistli
6826,6826,S,saturno,koskatekutli
6827,6827,S,sauce,uexotl
6828,6828,S,savia,cuaayo
6829,6829,S,saxofon,tepostlapitsali
6830,6830,S,sazon,tlasenkuilia
6831,6831,S,se dice,mijtoa
6832,6832,S,seate,tlakuchtli
6833,6833,S,seberano,uekapak
6834,6834,S,sebo,ixepojyo
6835,6835,S,seboso,seseyo
6836,6836,S,secar,uatsa
6837,6837,S,secarse,huaqui
6838,6838,S,secenta,yepoali
6839,6839,S,seco,uak
6840,6840,S,secretamente,michtakauistika
6841,6841,S,secretaria,amatlakuilokan
6842,6842,S,secreto,ichtakayotl
6843,6843,S,secta religiosa,tlalnetokilistli
6844,6844,S,sed,amikistli
6845,6845,S,sedentario,tlalsematilo
6846,6846,S,sedentarismo,tlalsematilistli
6847,6847,S,sediento,amikini
6848,6848,S,seduccion,kokonauistli
6849,6849,S,seducir,kokonauia
6850,6850,S,seductor,kokonauiak
6851,6851,S,segador,sakapik
6852,6852,S,segadora,sakapiloni
6853,6853,S,segar,ximachoa
6854,6854,S,seguidor,tetokatiutli
6855,6855,S,seguir a  alguien,ualtepotstoka
6856,6856,S,según,opan
6857,6857,S,segundo,inik ome
6858,6858,S,seguramente,tlakatolistika
6859,6859,S,seguro,aoui
6860,6860,S,seis mil,kaxtoltsontli
6861,6861,S,selchelles,selcheyiaj
6862,6862,S,sellar carta,amatlakuilolmachiotia
6863,6863,S,sello,nenekuilouistli
6864,6864,S,sello postal,amatlakuilolmachiotilistli
6865,6865,S,selva,aauatla
6866,6866,S,selva tropical,auakuautlan
6867,6867,S,semali,somalia
6868,6868,S,semana,semaniluitl
6869,6869,S,semana santa,yektli semaniluitl
6870,6870,S,semanero,tekipani
6871,6871,S,semblante,ixkonexilistli
6872,6872,S,sembradio,tlaltoktli
6873,6873,S,sembrado,tlapixkili
6874,6874,S,sembrador,tokani
6875,6875,S,sembrar,tlaltoka
6876,6876,S,sembrar caña,akaixoa
6877,6877,S,semejante,akantetlaneui
6878,6878,S,semejar,neneuilia
6879,6879,S,semen,tepolayotl
6880,6880,S,semental,xinachyo
6881,6881,S,sementera,mili
6882,6882,S,semilla,achtli
6883,6883,S,semilla de abrojo,petsikatl
6884,6884,S,semillero,xinaloani
6885,6885,S,sencillamente,semanilistika
6886,6886,S,sencillez,semanilistli
6887,6887,S,sencillo,semani
6888,6888,S,senegal,senegalia
6889,6889,S,seno,chichihual
6890,6890,S,sensible,nematini
6891,6891,S,sensual,tlaelpakini
6892,6892,S,sensualidad ,tlaelpakilistli
6893,6893,S,sensuntepeque,sentsontepek
6894,6894,S,sentado,motlali
6895,6895,S,sentarse en cuclillas,xoloka
6896,6896,S,sentencia,tlatsakuali
6897,6897,S,sentenciado,tlatsontektli
6898,6898,S,sentenciar,mikitlatsonteki
6899,6899,S,sentido,nematistli
6900,6900,S,"sentido, ofendido",uelikamatilistli
6901,6901,S,sentina ,akalayayalistli
6902,6902,S,sentir,mati
6903,6903,S,sentir nauseas,ejelmoyahui
6904,6904,S,sentirse bien,mouelmati
6905,6905,S,señal,machiyotl
6906,6906,S,señal marcada,tekilneskayotl
6907,6907,S,señalado,pololisnetsayotili
6908,6908,S,señalamiento,teposmachiotl
6909,6909,S,señalar,ititi
6910,6910,S,señalar con el dedo,mapiluia
6911,6911,S,señor,tekutli
6912,6912,S,separarse,moxexeloa
6913,6913,S,septiembre,sektiembri
6914,6914,S,septimo,inik chikome
6915,6915,S,sepulcro,tekochtli
6916,6916,S,sepultura,mikkatepetlakali
6917,6917,S,ser,tepeuaka
6918,6918,S,ser  hispano,kaxtilia
6919,6919,S,ser  mongol,mongolia
6920,6920,S,ser afgano,afgania
6921,6921,S,ser africano,afrikania
6922,6922,S,ser aguscaltense ,aguaskalentia
6923,6923,S,ser ajeno,tlatki
6924,6924,S,ser alemán,teutonia
6925,6925,S,ser alumno,momachtia
6926,6926,S,ser andaluz,andaloxa
6927,6927,S,ser andorrano,andorria
6928,6928,S,ser azteca,asteka
6929,6929,S,ser beliseño,ueykopa
6930,6930,S,ser bueno,kualitoa
6931,6931,S,ser campechano,xikalankoa
6932,6932,S,ser canadiense,kanautia
6933,6933,S,ser canario,kanaria
6934,6934,S,ser cantabro,kantabria
6935,6935,S,ser chino,xina
6936,6936,S,ser coahuilense,koauila
6937,6937,S,ser coreano,koria
6938,6938,S,ser costarricense,nekuiltonolanaua
6939,6939,S,ser croata,koasia
6940,6940,S,ser cubano,kopa
6941,6941,S,ser de colima,kolma
6942,6942,S,ser de murcia,murxia
6943,6943,S,ser de nicaragua,nikanaua
6944,6944,S,ser firme,nelmelaua
6945,6945,S,ser grosero,atlakatlauajtoa
6946,6946,S,ser guanajuatense,kueyatlalka
6947,6947,S,ser guatemalteco,kuautemala
6948,6948,S,ser guerrense,siuatlalia
6949,6949,S,ser hebreo,yudia
6950,6950,S,ser honrado,maui
6951,6951,S,ser huasteco,kuexteka
6952,6952,S,ser humilde,neknomati
6953,6953,S,ser hungaro,ungaria
6954,6954,S,ser indigena,tlakatia
6955,6955,S,ser infiel,tlakanekoa
6956,6956,S,ser inhumno,amotlakalia
6957,6957,S,ser jaliciense,xalixkoa
6958,6958,S,ser jamaiquino,xamaikoa
6959,6959,S,ser japones,xaponia
6960,6960,S,ser jordano,xordania
6961,6961,S,ser keniata,kenia
6962,6962,S,ser macedonio,masedonia
6963,6963,S,ser malayo,malasia
6964,6964,S,ser maltes,maltia
6965,6965,S,ser mama,nanti
6966,6966,S,ser mani,omania
6967,6967,S,ser marroqui,marrokia
6968,6968,S,ser mauritano,mauritania
6969,6969,S,ser maya,maya
6970,6970,S,ser mexicano,mexika
6971,6971,S,ser michoacano,michoaka
6972,6972,S,ser nahua,naua
6973,6973,S,ser namibio,namibia
6974,6974,S,ser navarro,navarroa
6975,6975,S,ser nayarita,naya
6976,6976,S,"ser necesario, querer",moneki
6977,6977,S,ser neoleones,yankuik leonia
6978,6978,S,ser neomexicano,yankuik mexika
6979,6979,S,ser neozelandes,yankuik selandia
6980,6980,S,ser noemexicano,yankuik naua
6981,6981,S,ser oaxaqueño,uaxyaka
6982,6982,S,ser pakistano,pakistania
6983,6983,S,ser palestino,palestinia
6984,6984,S,ser panameño,panama
6985,6985,S,ser paraguayo,parauaria
6986,6986,S,ser poblano,puebla
6987,6987,S,ser polaco,polonia
6988,6988,S,ser potosino,potositeka
6989,6989,S,ser puertorriqueño,nekuiltonolakalkixoa
6990,6990,S,ser quintatarroense,kintanarroa
6991,6991,S,ser rebelde,tlakamati
6992,6992,S,ser salvadoreño,koskatlalia
6993,6993,S,ser semejante,toskaneneuilia
6994,6994,S,ser sinaloense,xinaloa
6995,6995,S,ser sirio,siria
6996,6996,S,ser somali,somalia
6997,6997,S,ser sonorense,xonota
6998,6998,S,ser sudafricano,afrikauitstlalia
6999,6999,S,ser sudanes,sudania
7000,7000,S,ser sueco,sueka
7001,7001,S,ser tabasqueño,onoualka
7002,7002,S,ser tailandez,tailandia
7003,7003,S,ser taiwandes,taiuandia
7004,7004,S,ser taiwandes,taiuantia
7005,7005,S,ser tamaulipeco,tamajoliteka
7006,7006,S,ser tamualipeco,tamajolipa
7007,7007,S,ser tanzano,tansania
7008,7008,S,"ser tejano, ser texano",texa
7009,7009,S,ser terrestre,semtlaltikpa
7010,7010,S,ser timoriano,timoria
7011,7011,S,ser tlaxcalteca,tlaxkala
7012,7012,S,ser torpe,aneua
7013,7013,S,ser tunecino,tunisia
7014,7014,S,ser turco,turkia
7015,7015,S,ser turmenistani,turmenistania
7016,7016,S,ser uruguayo,urukuaria
7017,7017,S,ser uzbeko,usbekistania
7018,7018,S,ser valenciano,valensia
7019,7019,S,ser vasco,vaxka
7020,7020,S,ser vecino,tepeua
7021,7021,S,ser venezolano,venesolia
7022,7022,S,ser veracruzano,totonaka
7023,7023,S,ser vietnamita,vietnamia
7024,7024,S,ser yemeni,yemenia
7025,7025,S,ser yugoslavo,yugoslavia
7026,7026,S,ser zacatecano,sakateka
7027,7027,S,ser zambiano,sanbia
7028,7028,S,serenidad,tlanaliuilistli
7029,7029,S,sereno,tlanaliutimati
7030,7030,S,seriar,aai
7031,7031,S,serpentina,palmekatl
7032,7032,S,serpiente acuatica,akoatl
7033,7033,S,serpiente de viendo ,ejekakoatl
7034,7034,S,"serpiente, culebra",koatl
7035,7035,S,serrano,tepetlakayo
7036,7036,S,servicio,tetlayekotilistli
7037,7037,S,servidor,tetlayekotini
7038,7038,S,servir,tlayekotia
7039,7039,S,setenciado a muerte,mikitlatsontekilok
7040,7040,S,setenta,yempoalomatlaktli
7041,7041,S,setenta y cinco,yempoalonkaxtoli
7042,7042,S,sevilla,sevilan
7043,7043,S,sexo,auilnelistli
7044,7044,S,sexto,inik chikuase
7045,7045,S,sexual,auilneyo
7046,7046,S,sexualidad,auilneyotl
7047,7047,S,shampoo,amolayotl
7048,7048,S,shoshon,xoxoni
7049,7049,S,si,tla
7050,7050,S,"si , aceptar",kemaj
7051,7051,S,si no,tlamo
7052,7052,S,si no ,amo
7053,7053,S,sialorrea,kostaktli
7054,7054,S,sida,kta
7055,7055,S,siempre,mochipan
7056,7056,S,sien,kanauakantli
7057,7057,S,sierra,sierra leonia
7058,7058,S,signidicado,neskayotilistli
7059,7059,S,significar,neskayotia
7060,7060,S,signo,machiotl
7061,7061,S,signo de interrogacion,tliltetlanili
7062,7062,S,signo del dia,semiluitlapoali
7063,7063,S,sihuatan,siuatan
7064,7064,S,sihuatepeque,siuatepek
7065,7065,S,silbato,pitsali
7066,7066,S,silencio,mokaualistli
7067,7067,S,silla,ikpali
7068,7068,S,silla ancha,tsinikpali
7069,7069,S,silla de ruedas,omemalaikpitl
7070,7070,S,sillón,tsatsasikpali
7071,7071,S,silo,tlalankueskomatl
7072,7072,S,silvar,tlanchiki
7073,7073,S,silvido,tlanchikitli
7074,7074,S,simple,huacti
7075,7075,S,simulado,motlapikini
7076,7076,S,simulador,netlapikiani
7077,7077,S,simular,tlapikia
7078,7078,S,sin carga,ijcan
7079,7079,S,sin conviccion,santlapiktli
7080,7080,S,sin embargo,tel
7081,7081,S,sin medida,aiuiayo
7082,7082,S,sin numero,santlapoualtin
7083,7083,S,sin rumbo,auikpa
7084,7084,S,sin valor,amotlasoyotl
7085,7085,S,sinagoga,yudiokali
7086,7086,S,sinaloa,xinaloak
7087,7087,S,sinaloense,xinaloatl
7088,7088,S,sincel,teposkuiloni
7089,7089,S,sindrome,itestlajtlakoli
7090,7090,S,sindrome de down,xoali
7091,7091,S,singapur,singapuria
7092,7092,S,singular,monkuamoki
7093,7093,S,"sino, innumerable",amosan
7094,7094,S,sintetizar,ueyakilia
7095,7095,S,sirena,asiuamichtli
7096,7096,S,siria,siria
7097,7097,S,sirio,siriatekatl
7098,7098,S,sirvienta,koko
7099,7099,S,sisear,chixchixpa
7100,7100,S,sismo,olin
7101,7101,S,"sismo, temblor",techikuasentekak
7102,7102,S,sistema nervioso,patsmikketl
7103,7103,S,sistema nerviso,tlauapanketl
7104,7104,S,sistema oseo,omiyotl
7105,7105,S,sistema respiratorio,elpanketl
7106,7106,S,sitio,onouayan
7107,7107,S,siviente,ajachtli
7108,7108,S,slachicha,nakakuitlaxkotli
7109,7109,S,sobada,tlaxakelolistli
7110,7110,S,sobado,tlaxakeloli
7111,7111,S,sobajado,tlasotlautli
7112,7112,S,sobajar,sotlaua
7113,7113,S,sobar,xakeloa
7114,7114,S,sober,tlalteki
7115,7115,S,soberbia,nepoualistli
7116,7116,S,soberbio,nepouani
7117,7117,S,sobra,tlakaualotl
7118,7118,S,sobrar,imokaua
7119,7119,S,sobre,akopan
7120,7120,S,sobre el,iyacapan
7121,7121,S,sobre el agua,apan
7122,7122,S,sobre las aguas alegres,auilisapan
7123,7123,S,"sobre, encima de, en, encima",pan
7124,7124,S,sobrenombre,ontetokaitl
7125,7125,S,sobrepasar,tekaua
7126,7126,S,sobrina,siuamachtli
7127,7127,S,sobrino,machtli
7128,7128,S,sobrino,yeskonetl
7129,7129,S,sociabilidad,teikniuyotl
7130,7130,S,social,tlakakniuyo
7131,7131,S,sociologia,tlakakniuyotilistli
7132,7132,S,sociologo,tlakaikniuyotini
7133,7133,S,soconusca,xokonochko
7134,7134,S,sol,tonatiu
7135,7135,S,solamente,saniyo
7136,7136,S,solana,netoniloyan
7137,7137,S,solar,tonatiuyo
7138,7138,S,soldado,teyaotlani
7139,7139,S,soldadura,tlauapauatilistli
7140,7140,S,soldar,uapaua
7141,7141,S,soldar el hueso,omisoloa
7142,7142,S,"soledad, nostalgia",kaktimanilistli
7143,7143,S,solemnidad,mauisotl
7144,7144,S,solicitado,tlasiuitili
7145,7145,S,solicitar,siuitia:
7146,7146,S,solicitud,tlasiuitilistli
7147,7147,S,solidario,tlachiuak
7148,7148,S,solitario,atleinemik
7149,7149,S,sollozar,tsitsikuinoa
7150,7150,S,sollozo,tsitsisiunolistli
7151,7151,S,solo,iselti
7152,7152,S,solo un poco,san tepitsin
7153,7153,S,"solo, nomas, nada mas",san
7154,7154,S,"solo, solitario",sel
7155,7155,S,"soltar, otorgar",makaua
7156,7156,S,soltera,okichtlanki
7157,7157,S,soltero,siuatlanki
7158,7158,S,solterona,chantacotzin
7159,7159,S,somali,somaliatl
7160,7160,S,somba de persona,meyotl
7161,7161,S,sombra,itonal
7162,7162,S,sombra,seualotl
7163,7163,S,sombra de arbol,sakachimali
7164,7164,S,sombra de persona,tonameyotl
7165,7165,S,sombradio,tokatli
7166,7166,S,sombrero,tsonakauili
7167,7167,S,sombrilla,kiauuiloni
7168,7168,S,sometido,kalchaki
7169,7169,S,somos muchos,timiektin
7170,7170,S,sonaja,ayakachtli
7171,7171,S,sonar,cuacualaca
7172,7172,S,sonar bien,naua
7173,7173,S,sonido,kakalakastli
7174,7174,S,sonido afudo,yolo
7175,7175,S,sonido metalico,kalani
7176,7176,S,sonido ,tsatsilistli
7177,7177,S,sonora,xonotan
7178,7178,S,sonorense,xonotatl
7179,7179,S,sonoridad,nauayotl
7180,7180,S,sonreir,ixhuetzca
7181,7181,S,sonrojado,ixchichiliui
7182,7182,S,sonsacado,kekeloli
7183,7183,S,sonsacar,kekeloa
7184,7184,S,sonzo,topili
7185,7185,S,soñar,kochitta
7186,7186,S,soñoliento,kochmiki
7187,7187,S,sopa,siauali
7188,7188,S,sopatia,tsopitiatl
7189,7189,S,sope,tsopitl
7190,7190,S,sopear,siauaya
7191,7191,S,soplado,tlalpitstli
7192,7192,S,soplador,ejekatsakauiloni
7193,7193,S,soplar,tlalpitsa
7194,7194,S,soplo,tlalpitsalistli
7195,7195,S,soplon,tlapitsani
7196,7196,S,soportar,ijiyouia
7197,7197,S,soporte,ijiyouilistli
7198,7198,S,soprano,uelikakuikani
7199,7199,S,sorbo,sentlatektli
7200,7200,S,sorgo,xochitlauli
7201,7201,S,sortija,motsatsastli
7202,7202,S,sosegarm apagar,seuia
7203,7203,S,sosiego,tlamantikanilistli
7204,7204,S,sostener,tsitskia
7205,7205,S,sostenido,tlatsitskili
7206,7206,S,sotano,tlalankali
7207,7207,S,soya,ekatl
7208,7208,S,sturar,kakatsa
7209,7209,S,su,i-
7210,7210,S,su cara ,ixayak
7211,7211,S,su señoria,ameuatsin
7212,7212,S,suave,lamachti
7213,7213,S,suave,yamastik
7214,7214,S,suavidad,auiayotl
7215,7215,S,suavisante,uelikayo
7216,7216,S,subdito,pachoaloani
7217,7217,S,subido,tlekolistli
7218,7218,S,subir,tleko
7219,7219,S,subir al escenario,akana
7220,7220,S,subir de peso,etia
7221,7221,S,subirse,tlekouia
7222,7222,S,subitamente,atenamachpan
7223,7223,S,submarino,teposakamitl
7224,7224,S,suchil,xochitl
7225,7225,S,suchitoto,xochitotok
7226,7226,S,suciedad,katsaktilistli
7227,7227,S,sucio,katsaktik
7228,7228,S,"sucio, mugroso",tsoyok
7229,7229,S,sudafrica,afrika uitstlan
7230,7230,S,sudafricano ,afrikauitstekatl
7231,7231,S,sudan,sudania
7232,7232,S,sudanes,sudaniatl
7233,7233,S,sudar,neitonalia
7234,7234,S,sudor,iton
7235,7235,S,sudoracion,neitonalistli
7236,7236,S,sueco,suekanekatl
7237,7237,S,suegra,imonan
7238,7238,S,suegro,imontaj
7239,7239,S,suela,kachuapali
7240,7240,S,suelo,tlalpantli
7241,7241,S,suelto,tomaloni
7242,7242,S,sueño,kochistli
7243,7243,S,suereño,uitstlani
7244,7244,S,suero,uexiutli
7245,7245,S,sueter,uipiltetektli
7246,7246,S,suficiente,ixachi
7247,7247,S,sufrido,tlaijiyouani
7248,7248,S,sufrimiento,techkatl
7249,7249,S,sufrir,tlaijiyoua
7250,7250,S,suicida,atletini
7251,7251,S,suicidar,atletilia
7252,7252,S,suicidarse,miktilia
7253,7253,S,suicidio,atletilistli
7254,7254,S,sultepec,soltepek
7255,7255,S,sumar,tlapoua
7256,7256,S,sumergir,apoloktia
7257,7257,S,sumergir,catecualtia
7258,7258,S,sumido,pachiutli
7259,7259,S,sumido,tlapolaktili
7260,7260,S,sumirse,pachiui
7261,7261,S,superar,sempanauia
7262,7262,S,superficie,ixko
7263,7263,S,superficie,ixtli 
7264,7264,S,supermercado,ueytiankistli
7265,7265,S,suplicar,maxiltia
7266,7266,S,supuracion,temalatli
7267,7267,S,sur,uitstlan
7268,7268,S,surco,kopichaui
7269,7269,S,suspirar,elsisiui
7270,7270,S,sustancia,yeli
7271,7271,S,sustantivo,yeltik
7272,7272,S,sustituido,maxiltili
7273,7273,S,sustituir,ixiptlati
7274,7274,S,sustituto,maxiltiani
7275,7275,S,susto,temautilistli
7276,7276,S,susurrar,sasanaka
7277,7277,S,sutura,keanatsinkak
7278,7278,S,suyo,itatqui
7279,7279,S,sydney,sydney
7280,7280,T,tabaco,pisiyetl
7281,7281,T,"tabaco, cigarro",yetl
7282,7282,T,tabaño,tekmilotl
7283,7283,T,tabasco,onoualko
7284,7284,T,tabasqueño,onoualkatl
7285,7285,T,tabique,tepanpitsauak
7286,7286,T,"tabla, tablon",uapali
7287,7287,T,tablero,patoluapali
7288,7288,T,tablilla,uapaltontli
7289,7289,T,tablita ,cuijlo
7290,7290,T,tacan,tenankali
7291,7291,T,tacaño,aninokotontlani
7292,7292,T,tacaxipehualiztli,takaxipeualistli
7293,7293,T,tachado,tlaxinilili
7294,7294,T,tachar,tlaxinilia
7295,7295,T,taco,tlako
7296,7296,T,taco de billar,tlakolpatoli
7297,7297,T,tacuba,tlakopan
7298,7298,T,tadio,teotlakuili
7299,7299,T,tailandes,tailandatl
7300,7300,T,tailandia,tailandia
7301,7301,T,taiwan,taiuaniatl
7302,7302,T,taiwanes,taiuaniatl
7303,7303,T,tajado,tetekki
7304,7304,T,"tajar, contar a alguien",teteki
7305,7305,T,tal vez,aso yej
7306,7306,T,"tal, tal cosa",yuki
7307,7307,T,tala,tlakuauuitekilistli
7308,7308,T,taladrado,tlamamali
7309,7309,T,taladrar,mamalia
7310,7310,T,taladro,amamalokotl
7311,7311,T,talar,kuauuiteki
7312,7312,T,taller ,tlachiualkali
7313,7313,T,tallo,iyohuayo
7314,7314,T,tallo de mazorca,olotl
7315,7315,T,talon,ikxitl
7316,7316,T,talon,iyicxitzontecon
7317,7317,T,talud,tenantli
7318,7318,T,tamal,tamali
7319,7319,T,tamal de dulce,xokotamali
7320,7320,T,tamal de haba,auaxtamali
7321,7321,T,tamal gigante,auasuatamali
7322,7322,T,tamaño,ixkichi
7323,7323,T,tamarindo,kuaxiloxokotl
7324,7324,T,tamaulipas,tamajolipan
7325,7325,T,tamaulipeco,tamajolipanekatl
7326,7326,T,tamazula,tamasolan
7327,7327,T,tamazulapan,tamasolapan
7328,7328,T,tambien,noiuan
7329,7329,T,tambien,noyuki
7330,7330,T,tambor,huehue
7331,7331,T,tamborcito,tekomalpili
7332,7332,T,tamboro,panueuetl
7333,7333,T,tampoco,amono
7334,7334,T,tan cual,masiuki
7335,7335,T,tan pronto como,in oyu
7336,7336,T,tanque,mikiloni
7337,7337,T,tanque de gas,auiyapopokomitl
7338,7338,T,tantas veces,iskipa
7339,7339,T,tanzania,tansania
7340,7340,T,tanzano,tansanekatl
7341,7341,T,taoismo,taoyotl
7342,7342,T,taoista,taotlakatl
7343,7343,T,tapa,itentzacca
7344,7344,T,tapador,tlakali
7345,7345,T,tapalpa jalisco,tlalpalpan
7346,7346,T,tapanco,tlalpanko
7347,7347,T,taparse,motsakua
7348,7348,T,tapia,xamixtepantli
7349,7349,T,tapir,antatl
7350,7350,T,tarantula,tlasoltokatl
7351,7351,T,tardanza,neuejkaualistli
7352,7352,T,tardar,uejkaua
7353,7353,T,tarde,teotlaktli
7354,7354,T,tardio,teotlakyo
7355,7355,T,tarea,semiluitekitl
7356,7356,T,"tarja, lavadero",xaxakualoaki
7357,7357,T,tarro,axaloj
7358,7358,T,tarugo,tlakuautokoni
7359,7359,T,tatarabuelo,mintontli
7360,7360,T,tayikistan,tayikistania
7361,7361,T,taza,apiloli
